FECHA DE ULTIMA ACTUALIZACION DE INFORMACION,REGION,SERVICIO DE SALUD,COMUNA,COD. DEIS PUNTO (DONDE TRIBUTA RNI),NOMBRE DEL PUNTO ,DIRECCION DEL PUNTO,LATITUD,LONGITUD,HORARIO HÁBIL,EXTENSIÓN HORARIA,TIPO DE PUNTO ,CAMPAÑA ASOCIADA,OBSERVACIONES ,Fecha de actualización
6/6/2024,COQUIMBO,S.S. COQUIMBO,MONTE PATRIA,105312,CESFAM CAREN,MAC IVER,-30849666,-70769932,LUNES A VIERNES 09:00 A 16:00. JUEVES 17 A 20HRS.,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/6/2024,COQUIMBO,S.S. COQUIMBO,PUNITAQUI,105308,CESFAM PUNITAQUI,LAUTARO 975,-308306828,"-712599502,2",LUNES A JUEVES 08:30 A 12:30 Y DE 14:00 A 16:30. VIERNES 08:30 A 12:30 HRS.,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/6/2024,COQUIMBO,S.S. COQUIMBO,RÍO HURTADO,105310,CESFAM RIO HURTADO,CALLE UNICA,-30395216,-70871512,LUNES A JUEVES 08:30 A 16:30 VIERNES 08:30 A 15:30,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/6/2024,COQUIMBO,S.S. COQUIMBO,CANELA,105309,CESFAM CANELA,JOEL MUNOZ 495,-31398911,-7145549,LUNES A VIERNES 09:00 A 16:00.  SABADO 09 A 13HRS.,NO,RONDA RURAL,COVID-19 E INFLUENZA,SI,
6/6/2024,COQUIMBO,S.S. COQUIMBO,SALAMANCA,105104,CESFAM VALLE ALTO,CALLE BULNES SIN NUMERO,-317804674,-709649896,LUNES A JUEVES 08:30 A 13HRS. Y 14:00 A 16:30HRS. VIERNES 08:30 A 13HRS.,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/6/2024,COQUIMBO,S.S. COQUIMBO,ILLAPEL,200366,CESFAM URBANO ILLAPEL,EL MIRADOR 211,-3163742,-71177951,LUNES A JUEVES 09:00-12:00 Y 14:00 -16:00 / VIERNES 09:00- 14:00HRS. MARTES 17 A 20HRS.,SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/6/2024,COQUIMBO,S.S. COQUIMBO,ILLAPEL,105326,CESFAM VILLA SAN RAFAEL,MARIO AHUMADA 50,-31638095,-71189732,"LUNES A JUEVES 08:30 A 12:30 - 14:00 A 16:00 / VIERNES 08:30 A 12:30 HRS. MARTES 17 A 20HRS.

",SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/6/2024,COQUIMBO,S.S. COQUIMBO,LA SERENA,05-923,VACUNATORIO LA SERENA,"BALMACEDA 1015, OFICINA 402",-299089613,-712524008,LUNES A VIERNES DE 9:00 A 13:00 Y 14:00 A 15:30 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/6/2024,COQUIMBO,S.S. COQUIMBO,LA SERENA,05-235,VACUNATORIO EMI,JUAN CISTERNAS 1750,-299192793,-712473247,LUNES A VIERNES DE 09:00 A 13:00 Y 14:15 A 17:15 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/4/2024,VALPARAISO,,ISLA DE PASCUA,,HOSPITAL HANGA ROA,AV. SIMÓN PAOA S/N,,,LUNES A VIERNES 9.30 A 12.45 Y 14.00 A 16.00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,CATEMU,08-303,CESFAM EDUARDO RAGGIO,ARRAYAN 300,,,SABADO 08:30-12:30,SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,LLAY LLAY,08-300,CESFAM LLAY LLAY,AGUSTIN EDWARDS 59,"-32,842,579","-70,952,400",LUNES A JUEVES 09:00-16:00 VIERNES 09:00-13:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,PANQUEHUE,08-311,CESFAM MARIA ELENA PEÑALOZA,"CALLE LOS AROMOS 33B, VILLA EL BOSQUE","-32,76768","-70,83398",LUNES A JUEVES 08:30-16:30 VIERNES 08:30-15:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,SANTA MARIA,08-309,CESFAM JORGE AHUMADA LEMUS,LAUTARO 720,"-32,750,618","-70,657,338",LUNES 08:30-19:00,SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,SANTA MARIA,08-309,CESFAM JORGE AHUMADA LEMUS,LAUTARO 720,,,MARTES A JUEVES 08:30-16:00 VIERNES  08:30-15:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,SANTA MARIA,08-309,CESFAM JORGE AHUMADA LEMUS,LAUTARO 720,,,SABADO  09:30-12:30,SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,PUTAENDO,08-304,CESFAM VALLE LOS LIBERTADORES,AV ALESSANDRI 196,-32621164,-70718533,LUNES A JUEVES 08:30-18:30 VIERNES 08:30-17:30,SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,PUTAENDO,08-304,CESFAM VALLE LOS LIBERTADORES,AV ALESSANDRI 196,,,SABADO  08:30-12:30,SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,SAN FELIPE,08-310,CESFAM CURIMON,PLAZA DE CURIMON 45,"-32,783,633","-70,68865",LUNES A JUEVES 09:00-16:00 VIERNES 09:00-14:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,SAN FELIPE,08-312,CESFAM SEGISMUNDO ITURRA,AV. SANTA TERESA 370,-32748493,-70725715,LUNES Y JUEVES 08:30-16:00 VIERNES 08:30-15:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,SAN FELIPE,08-305,CESFAM SAN FELIPE EL REAL,SARGENTO CAJALES 1900,"-32,758,839","-70,725,627",LUNES A JUEVES 09:00-16:00 VIERNES 09:00-15:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,LOS ANDES,08-314,CESFAM CENTENARIO,AV. PERU 487,-32839386,-70603344,LUNES A JUEVES 08:30-16:00 VIERNES 08:30-13:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/5/2024,VALPARAISO,S.S. ACONCAGUA,LOS ANDES,08-306,CESFAM CORDILLERA ANDINA,PAPUDO NORTE 151,"-32,827,913","-70,597,248",LUNES A JUEVES 09:00-16:00 VIERNES 09:00-14:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-05-2024,VALPARAISO,S.S. ACONCAGUA,RINCONADA,08-301,CESFAM RINCONADA,ALBORADA 120,-3283855,-7060717,LUNES A JUEVES 08:30-16:30 VIERNES 08:30-15:30,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-05-2024,VALPARAISO,S.S. ACONCAGUA,SAN ESTEBAN,08-302,CESFAM SAN ESTEBAN,ARTURO PRAT 312,-32804665,-70573627,LUNES A JUEVES 08:30-16:30 VIERNES 08:30-15:30,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-05-2024,VALPARAISO,S.S. ACONCAGUA,CALLE LARGA,08-308,CESFAM JOSE JOAQUIN AGUIRRE,EL ARENAL 151,"-32,861,202","-70,628,351",LUNES A JUEVES 08:30-16:00 VIERNES 08:30-15:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106300,CESFAM PLACERES,MANUEL CASANOVA 361,,,"LUNES A JUEVES DE 9:00-15:30 
VIERNES 09:00 A 13:00 HRS.",SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
22-05-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,JUAN FERNANDEZ,106400,CGR JUAN FERNANDEZ,CGR,,,"LUNES A JUEVES 08:30 A 12:30HRS-14:00 A 16:30HRS. 
 VIERNES 08:30 A 13:00 HRS",NO,EXTRAMURO,COVID-19 E INFLUENZA,SI,
27-05-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,CARTAGENA,106326,CECOSF CARTAGENA,"SEXTA PTE. 208, CARTAGENA",,,LUNES- MIÉRCOLES Y VIERNES DE 9:00 A 12:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
27-05-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,CARTAGENA,106409,CESFAM CARTAGENA,CRESCENTE ERRAZURIZ 665 CARTAGENA,,,"LUNES A JUEVES 9:00-13:00 Y DE 14:00-16:00 
 VIERNES DE 9:00 A 13:00 Y DE 14:00 A 15:00 HRS
MARTES Y JUEVES DE 17:00 A 20:00 HORAS",SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
31-05-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,CARTAGENA,106409,JARDIN INFANTIL PULGARCITO,CRESCENTE ERRAZURIZ 665 CARTAGENA,,,"LUNES A VIERNES 9:00-13:00, 
LUNES A JUEVES 14:00-16:00 
VIERNES 14:00-15:00",NO,EXTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106308,CESFAM PLAZA JUSTICIA,PLAZA JUSTICIA 99 VALPARAISO,,,"LUNES A JUEVES 9:00-16:30, 
VIERNES 9:00-15:00",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106301,CESFAM ESPERANZA,GALVARINO 7,,-71582603,"LUNES A JUEVES 09:00 A 12:30HRS-14:00 A 16:30HRS. 
VIERNES 09:00 A 12:00 HRS",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106306,CESFAM LAS CAÑAS,"LOS ALERCES 260, ESQUINA DEMOSTENES",,,"LUNES A JUEVES DE 9:00-17:00 
VIERNES 09:00 A 16:00 HRS.",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106307,CESFAM MARCELO MENA,"AVENIDA ALEMANIA 5360, CERRO CARCEL",,,"LUNES A JUEVES  09:00 - 16:00
VIERNES 09:00 A 15:00",NO,EXTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106334,CESFAM PADRE DAMIAN,CABRITERIA NORTE 2055,"-33,057709","-71,561661",LUNES A JUEVES 09:00 A 13:30 HRS Y 14:30 A 16:00 VIERNES DE 09:00 A 13:30 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/4/2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106312,CESFAM PUERTAS NEGRAS,VARGAS STOLLER # 1294,-330330,-713820,"LUNES A JUEVES DE 08:30 A 16:30 HORAS 
 VIERNES 08:30 A 15:30",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106311,CESFAM QUEBRADA VERDE,LEVARTE 1405,-33042161,-71645694,"LUNES A JUEVES 09:30 A 15:30 HRS, 
VIERNES DE 09:00 A 12:00
EXTENSIÓN MARTES Y JUEVES DE 17:30 A 19.30 HRS.",SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106303,CESFAM REINA ISABEL II,GEORGE WASHINGTON 1926,-33060844,-71592492,"LUNES A JUEVES 08:30-16:00 HRS, 
VIERNES 08:30 A 14:00 HRS.",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106330,CESFAM RODELILLO,CALLE MERCED #4350,-33056307,-71577235,"LUNES A JUEVES 08:30 A 12:30 AM - 14:00 -16:00 PM HRS 
 VIERNES DE 09:00 A 12:30 AM - 14:00 -15:00 PM HRS",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106401,POSTA LAGUNA VERDE,GALVARINO #150 LAGUNA VERDE,-330615,-714004,LUNES A VIERNES DE 09:00 A 13:00 HORAS,NO,RONDA RURAL,COVID-19 E INFLUENZA,SI,
27-05-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,NAVIDAD,105320,CESFAM VALLE MAR,PLAZA GENERAL BONILLA 24,,,"LUNES A JUEVES DE 9:00 A 16:30 
 VIERNES 09:00 A 15:300 HRS.",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,NAVIDAD,115320,VALLEMAR,PLAZA GENERAL BONILLA 24,,,EXTRAMURO DOMINGO 9 DE JUNIO 10°°-13:00°° PLAZA NAVIDAD,NO,EXTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,NAVIDAD,115460,PSR PUPUYA,CASERIO PUPUYA S/N,,,MARTES Y JUEVES 8:30 A 12:30,NO,RONDA RURAL,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,NAVIDAD,115462,PSR RAPEL,ALDEA RAPEN S/N,,,2° Y 4° LUNES DEL MES DE 8:30 A 13:00 HRS,NO,RONDA RURAL,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106305,CESFAM JEAN Y MARIE THIERRY,SUBIDA EL LITRE 485,-33052658,-71609776,"LUNES A JUEVES DE 09:00 A 16:30. 
VIERNES DE 09:00 A 15:30",SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106302,CESFAM BARON,BLANCO VIEL 651 C° BARON,-330390408715,"-71,60084274",LUNES A JUEVES 09:00 A 16:00 Y VIERNES 09:00 A 15:00,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,106333,CESFAM 30 DE MARZO,BROCKMAN 1700,-3.359.710.000.000.000,-7.160.550.000.000.000,"LUNES A JUEVES: 08:00  A 16:00 
VIERNES 08:30 A 15:00 ",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/4/2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,106319,CESFAM BARRANCAS,BARROS LUCO 2370,,,"LUNES A JUEVES DE 8:30 A 16:00HRS 
S 
VIERNES DE 14 A 15HRS
EXTENSION HORARIA LUNES Y MIERCOLES DE 17:00 A 19:30 HORAS",SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/4/2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,106-336,VACUNATORIO CESFAM DMBH,REINLADO BARAHONA 1150,,,"LUNES A JUEVES DE 8:30 A 16:00 HORAS 
VIERNES DE 8:30 A 15HRS
EXTENSION HORARIA LUNES Y MIERCOLES DE 17:00 A 19:30 HORAS",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,106-7336,CECOSF CERRO ALEGRE,AV. KROPPS 585,,,LUNES A VIERNES DE 9 A 12:30HRS,SI,EXTRAMURO,COVID-19 E INFLUENZA,SI,
6/4/2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,106329,CESFAM NESTOR FERNANDEZ THOMAS,JOSE MIGUEL CARRERA VERDUGO #1053,,,"LUNES A JUEVES DE 8:30 A 16:00 HRS 
VIERNES 8:30 A A 15:00 
LUNES EXTENSION DE 17:00 A 19:30 
VIERNES EXTENSIÓN DE 16:00 A 18:30",SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,106314,CESFAM SAN ANTONIO,LUCIA SUBERCASEAUX 116,,,"LUNES A JUEVES DE 8:30  A 16:00 HORAS 
VIERNES 8:30 A 15:00",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,,PSR SAN JUAN EL TRANQUE,"AV. SAN JUAN Nº 2698 LO GALLARDO, SECTOR LLLOLLEO SAN ANTONIO -CHILE",,,LUNES  9:00-13:00  14:00-16:00,NO,RONDA RURAL,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SANTO DOMINGO,106337,CESFAM SANTO DOMINGO,LAS HORTENCIAS 146 SANTO DOMINGO,,,LUNES A VIERNES 9:00 13:00 Y 14:00 A 16:00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,,PSR CUNCUMEN,"AV LA CANCHA 173, CUNCUMEN",,,PRIMER Y TERCER MARTES DEL MES  9:00-13:00  14:00-16:00,NO,RONDA RURAL,COVID-19 E INFLUENZA,SI,
04-0-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,,PSR EL ASILO,"EL ASILO S/N, EL ASILO",,,SEGUNDO MARTES DEL MES  9:00-13:00  14:00-16:00,,,,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,,PSR AGUAS BUENAS,"EL PROGRESO S/N, AGUAS BUENAS",,,CUARTO MARTES DEL MES AM 9:00 A 13:00,NO,RONDA RURAL,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,,PSR MALVILLA,RUTA G-794 MALVILLA,,,CUARTO MARTES DEL MES PM 14:00 A 16:00,NO,RONDA RURAL,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,,PSR LEYDA,LEYDA S/N,,,MIERCOLES  9:00-13:00  14:00-16:00,NO,RONDA RURAL,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,SAN ANTONIO,,CESFAM SAN ANTONIO,LUCIA SUBERCASEAUX 116,,,LUNES A JUEVES DE 8:30 A 16:00 Y VIERNES DE 8:30 A 15:00,NO,EXTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,EL TABO,106416,CECOSF LAS CRUCES,"LINCOLN 174, 2690937 LAS CRUCES, EL TABO",,,LUNES A VIERNES 10 A 12:30,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
0406/2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,EL TABO,106338,CESFAM EL TABO,SAN MARCOS 729,,,"LUNES A JUEVES 8:30- 16:30, 
VIERNES: 8:30- 15:30
SÁBADO 9:00- 13:00",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,ALGARROBO,106327,CESFAM ALGARROBO,CARABINEROS DE CHILE 2250 ALGARROBO,,,LUNES A VIERNES 09-15: HORAS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-04-2024,VALPARAISO,S.S. VALPARAÍSO SAN ANTONIO,VALPARAISO,106304,CESFAM PLACILLA,OCTAVA 724,,,"LUNES A JUEVES 9.00 A 16.00 HRS
VIERNES DE 9.00 A 15.00 HRS.",NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CESFAM DR JORGE KAPLAN,"CALLE 9 S/N PARADERO 8 1/2, REÑACA ALTO",,,LUNES A VIERNES 09:00 - 16:00; VIERNES 09:00 - 15:00 :00 HRS.,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CESFAM NUEVA AURORA,VARIANTE AGUA SANTA P/ 5  -  NUEVA AURORA,,,LUNES A JUEVES 09:00 A 16:00 HRS; VIERNES 09:00 - 15:00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CESFAM LUSITANIA,"CALLE BELLAVISTA 1228,  MIRAFLORES ALTO",,,LUNES A JUEVES 09:00 - 15:30 HRS; VIERNES 09:00 - 12:30 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CESFAM MIRAFLORES,"AV. EDUARDO FREI S/N, ESQUINA EL MEMBRILLO, MIRAFLORES ALTO",,,LUNES A JUEVES 09:00 - 16:00 HRS; VIERNES 09:00 - 15:00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CESFAM LAS TORRES,"AVENIDA LA PAZ, ESQUINA PAKARATI, FORESTAL ALTO",,,LUNES A JUEVES 09:00 A 16:00 HRS; VIERNES 09:00-14:00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CESFAM GOMEZ CARREÑO,"DIECINUEVE PONIENTE 5650, 4° SECTOR GÓMEZ CARREÑO",,,LUNES A JUEVES  09:00 A 16:00 HRS; VIERNES 09:00 - 15:00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CESFAM BRIGIDA ZAVALA,"AV. BLANCA VERGARA 1792, FORESTAL ALTO",,,LUNES A JUEVES  09:00  16:00 HRS; VIERNES 09:00 - 14:00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CESFAM MARCO MALDONADO,ÁLVAREZ 1682,,,LUNES A VIERNES 09:00 -16:00; HRS VIERNES 09:00 - 15:00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CESFAM JUAN CARLOS BAEZA,"AV. TAMARUGAL 350, EL OLIVAR",,,LUNES A JUEVES 09:00 A 15:30 HRS; VIERNES 09:00 A 12:30 HRS.,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VIÑA DEL MAR,,CECOSF SANTA JULIA,"AV. CAMPOS DE FLORES 46, STA. JULIA",,,LUNES A JUEVES 09:00 A 15:30 HRS; VIERNES 09:00-15:00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,HIJUELAS,,CESFAM DR ORLANDO ORREGO TORRES,MANUEL RODRIGUEZ 405 (PARADERO 5),,,LUNES A JUEVES DE 08:30 A 16:00 HR Y VIERNES DE 08:30 A 15:00 HRS.,SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,HIJUELAS,,CESFAM OCOA,"PLAZOLETA 3, SECTOR RABUCO",,,LUNES A JUEVES DE 8:30 A 16:30 HRS Y VIERNES DE 8:30 A 15:00 HRS. SÁBADO 9:00 A 12:00 HRS,SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,ZAPALLAR,,CESFAM ZAPALLAR,"MOISES CHACON N°168, ZAPALLAR",,,LUNES A JUEVES 08:00 A 17:00 HRS. VIERNES 8:00 A 16.00HRS.,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,LA CALERA,,CESFAM LA CALERA,NUEVA TREINTA Y TRES 1934,,,LUNES A JUEVES 08:30 A 18:30 Y VIERNES 08:30-15:30 HRS  SABADO 09:30 A 12:30,SI,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,LA CALERA,,CESFAM ARTIFICIO,CAMILO HENRÍQUEZ 88,,,LUNES A JUEVES 08:30 A 16:30 Y VIERNES 08:30 A 15:30 HRS. SABADO DE 09:30 A A12:30,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VILLA ALEMANA,,CESFAM VILLA ALEMANA,AVENIDA BAQUEDANO 1140,,,LUNES A VIERNES AM 8:30 A 12:00HRS / PM LUNES A JUEVES 14:00 A 16:00 / PM VIERNES 14:00 A 15:00 /,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VILLA ALEMANA,,CESFAM JUAN BAUTISTA BRAVO,LAS ARAUCARIAS 750,,,LUNES A VIERNES AM 9:00 A 12:30HRS / PM LUNES A JUEVES 14:00 A 15:30 / PM VIERNES 14:00 A 14:45./,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VILLA ALEMANA,,CESFAM LAS AMERICAS,PEDRO VICTOR CONTRERAS 2474,,,LUNES A VIERNES AM 9:00 A 13:30 HRS / PM LUNES A JUEVES 14:30 A 15:00 / PM VIE SIN,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VILLA ALEMANA,,CESFAM EDUARDO FREI,STA. MARGARITA S/N,,,LUNES A VIERNES AM 8:30 A 12:30HRS / PM LUNES A JUEVES 14:00 A 16:00 / PM VIERNES 14:00 A 15:00./,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
06-03-2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,VILLA ALEMANA,,CECOF CIEN AGUILAS,EL INGENIO 365,,,LUNES A VIERNES AM 9:00 A 12:30HRS / PM LUNES A VIERNES 14:00 A 14:45,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
6/3/2024,VALPARAISO,S.S. VIÑA DEL MAR QUILLOTA,QUILLOTA,,CESFAM LA PALMA,SAN FCO S/N,,,LUNES A JUEVES DE 9:00 A 17:00 Y VIERNES DE 9:00 A 16:00 HRS,NO,INTRAMURO,COVID-19 E INFLUENZA,SI,
